HEADER_TIME_STAMP,X,Y,Z
2017-03-16 12:27:24.812,0.525,0.607,-0.607
2017-03-16 12:27:24.825,0.531,0.613,-0.622
2017-03-16 12:27:24.838,0.528,0.607,-0.613
2017-03-16 12:27:24.850,0.516,0.607,-0.61
2017-03-16 12:27:24.862,0.528,0.613,-0.601
2017-03-16 12:27:24.875,0.525,0.622,-0.607
2017-03-16 12:27:24.888,0.525,0.619,-0.607
2017-03-16 12:27:24.900,0.531,0.616,-0.601
2017-03-16 12:27:24.912,0.54,0.616,-0.619
2017-03-16 12:27:24.925,0.531,0.613,-0.61
2017-03-16 12:27:24.937,0.525,0.613,-0.61
2017-03-16 12:27:24.950,0.531,0.613,-0.61
2017-03-16 12:27:24.963,0.531,0.622,-0.607
2017-03-16 12:27:24.975,0.528,0.622,-0.61
2017-03-16 12:27:24.987,0.525,0.619,-0.598
2017-03-16 12:27:25.000,0.519,0.622,-0.607
2017-03-16 12:27:25.013,0.525,0.622,-0.61
2017-03-16 12:27:25.025,0.528,0.616,-0.607
2017-03-16 12:27:25.037,0.531,0.613,-0.61
2017-03-16 12:27:25.050,0.531,0.613,-0.607
2017-03-16 12:27:25.062,0.531,0.622,-0.622
2017-03-16 12:27:25.075,0.528,0.619,-0.61
2017-03-16 12:27:25.088,0.528,0.619,-0.61
2017-03-16 12:27:25.100,0.525,0.619,-0.607
2017-03-16 12:27:25.112,0.519,0.622,-0.601
2017-03-16 12:27:25.125,0.525,0.619,-0.607
2017-03-16 12:27:25.138,0.531,0.622,-0.598
2017-03-16 12:27:25.150,0.534,0.63,-0.601
2017-03-16 12:27:25.162,0.531,0.63,-0.607
2017-03-16 12:27:25.175,0.528,0.619,-0.601
2017-03-16 12:27:25.187,0.531,0.622,-0.61
2017-03-16 12:27:25.200,0.531,0.622,-0.601
2017-03-16 12:27:25.213,0.528,0.622,-0.601
2017-03-16 12:27:25.225,0.525,0.628,-0.601
2017-03-16 12:27:25.237,0.525,0.622,-0.598
2017-03-16 12:27:25.250,0.519,0.633,-0.601
2017-03-16 12:27:25.263,0.519,0.63,-0.592
2017-03-16 12:27:25.275,0.525,0.628,-0.607
2017-03-16 12:27:25.287,0.531,0.622,-0.607
2017-03-16 12:27:25.300,0.528,0.622,-0.595
2017-03-16 12:27:25.312,0.528,0.622,-0.595
2017-03-16 12:27:25.325,0.531,0.622,-0.601
2017-03-16 12:27:25.338,0.531,0.628,-0.61
2017-03-16 12:27:25.350,0.528,0.63,-0.595
2017-03-16 12:27:25.362,0.528,0.63,-0.592
2017-03-16 12:27:25.375,0.528,0.633,-0.595
2017-03-16 12:27:25.388,0.525,0.63,-0.592
2017-03-16 12:27:25.400,0.516,0.63,-0.598
2017-03-16 12:27:25.412,0.528,0.628,-0.595
2017-03-16 12:27:25.425,0.531,0.622,-0.61
2017-03-16 12:27:25.437,0.531,0.622,-0.602
2017-03-16 12:27:25.450,0.525,0.622,-0.595
2017-03-16 12:27:25.463,0.528,0.63,-0.598
2017-03-16 12:27:25.475,0.528,0.628,-0.592
2017-03-16 12:27:25.487,0.528,0.633,-0.598
2017-03-16 12:27:25.500,0.525,0.63,-0.587
2017-03-16 12:27:25.513,0.534,0.63,-0.592
2017-03-16 12:27:25.525,0.534,0.636,-0.601
2017-03-16 12:27:25.537,0.534,0.63,-0.598
2017-03-16 12:27:25.550,0.525,0.63,-0.592
2017-03-16 12:27:25.562,0.531,0.628,-0.592
2017-03-16 12:27:25.575,0.531,0.633,-0.601
2017-03-16 12:27:25.588,0.528,0.63,-0.599
2017-03-16 12:27:25.600,0.525,0.622,-0.587
2017-03-16 12:27:25.612,0.534,0.63,-0.601
2017-03-16 12:27:25.625,0.531,0.628,-0.598
2017-03-16 12:27:25.638,0.528,0.63,-0.595
2017-03-16 12:27:25.650,0.525,0.633,-0.595
2017-03-16 12:27:25.662,0.534,0.628,-0.595
2017-03-16 12:27:25.675,0.534,0.636,-0.601
2017-03-16 12:27:25.687,0.531,0.628,-0.595
2017-03-16 12:27:25.700,0.528,0.628,-0.598
2017-03-16 12:27:25.713,0.531,0.622,-0.592
2017-03-16 12:27:25.725,0.528,0.628,-0.595
2017-03-16 12:27:25.737,0.531,0.633,-0.595
2017-03-16 12:27:25.750,0.528,0.622,-0.592
2017-03-16 12:27:25.763,0.525,0.633,-0.598
2017-03-16 12:27:25.775,0.525,0.633,-0.595
2017-03-16 12:27:25.787,0.525,0.63,-0.595
2017-03-16 12:27:25.800,0.525,0.633,-0.595
2017-03-16 12:27:25.812,0.534,0.633,-0.592
2017-03-16 12:27:25.825,0.531,0.633,-0.598
2017-03-16 12:27:25.838,0.531,0.628,-0.587
2017-03-16 12:27:25.850,0.531,0.63,-0.592
2017-03-16 12:27:25.862,0.531,0.633,-0.595
2017-03-16 12:27:25.875,0.528,0.63,-0.587
2017-03-16 12:27:25.888,0.525,0.636,-0.592
2017-03-16 12:27:25.900,0.531,0.633,-0.595
2017-03-16 12:27:25.912,0.531,0.633,-0.598
2017-03-16 12:27:25.925,0.528,0.63,-0.598
2017-03-16 12:27:25.937,0.534,0.628,-0.592
2017-03-16 12:27:25.950,0.531,0.633,-0.598
2017-03-16 12:27:25.963,0.531,0.63,-0.595
2017-03-16 12:27:25.975,0.528,0.63,-0.595
2017-03-16 12:27:25.987,0.531,0.63,-0.592
2017-03-16 12:27:26.000,0.528,0.628,-0.592
2017-03-16 12:27:26.013,0.528,0.636,-0.598
2017-03-16 12:27:26.025,0.531,0.63,-0.592
2017-03-16 12:27:26.037,0.528,0.633,-0.595
2017-03-16 12:27:26.050,0.528,0.633,-0.595
2017-03-16 12:27:26.062,0.531,0.628,-0.592
2017-03-16 12:27:26.075,0.534,0.622,-0.595
2017-03-16 12:27:26.088,0.545,0.619,-0.592
2017-03-16 12:27:26.100,0.54,0.633,-0.601
2017-03-16 12:27:26.112,0.528,0.628,-0.592
2017-03-16 12:27:26.125,0.525,0.622,-0.587
2017-03-16 12:27:26.138,0.528,0.633,-0.592
2017-03-16 12:27:26.150,0.528,0.63,-0.584
2017-03-16 12:27:26.162,0.525,0.628,-0.598
2017-03-16 12:27:26.175,0.54,0.622,-0.598
2017-03-16 12:27:26.187,0.54,0.622,-0.595
2017-03-16 12:27:26.200,0.534,0.628,-0.598
2017-03-16 12:27:26.213,0.531,0.628,-0.592
2017-03-16 12:27:26.225,0.531,0.63,-0.601
2017-03-16 12:27:26.237,0.531,0.628,-0.587
2017-03-16 12:27:26.250,0.534,0.63,-0.592
2017-03-16 12:27:26.263,0.531,0.628,-0.587
2017-03-16 12:27:26.275,0.534,0.622,-0.587
2017-03-16 12:27:26.287,0.54,0.63,-0.598
2017-03-16 12:27:26.300,0.534,0.628,-0.592
2017-03-16 12:27:26.312,0.54,0.628,-0.592
2017-03-16 12:27:26.325,0.54,0.622,-0.592
2017-03-16 12:27:26.338,0.534,0.633,-0.598
2017-03-16 12:27:26.350,0.534,0.63,-0.598
2017-03-16 12:27:26.362,0.54,0.619,-0.587
2017-03-16 12:27:26.375,0.534,0.633,-0.595
2017-03-16 12:27:26.388,0.531,0.628,-0.592
2017-03-16 12:27:26.400,0.531,0.628,-0.592
2017-03-16 12:27:26.412,0.54,0.622,-0.595
2017-03-16 12:27:26.425,0.54,0.622,-0.592
2017-03-16 12:27:26.437,0.534,0.619,-0.592
2017-03-16 12:27:26.450,0.54,0.616,-0.595
2017-03-16 12:27:26.463,0.543,0.628,-0.595
2017-03-16 12:27:26.475,0.534,0.63,-0.595
2017-03-16 12:27:26.487,0.531,0.63,-0.584
2017-03-16 12:27:26.500,0.531,0.633,-0.592
2017-03-16 12:27:26.513,0.543,0.63,-0.595
2017-03-16 12:27:26.525,0.531,0.628,-0.595
2017-03-16 12:27:26.537,0.534,0.619,-0.592
2017-03-16 12:27:26.550,0.543,0.613,-0.592
2017-03-16 12:27:26.562,0.545,0.619,-0.607
2017-03-16 12:27:26.575,0.54,0.616,-0.595
2017-03-16 12:27:26.588,0.531,0.622,-0.595
2017-03-16 12:27:26.600,0.54,0.628,-0.595
2017-03-16 12:27:26.612,0.534,0.63,-0.592
2017-03-16 12:27:26.625,0.525,0.633,-0.592
2017-03-16 12:27:26.638,0.528,0.628,-0.592
2017-03-16 12:27:26.650,0.543,0.622,-0.598
2017-03-16 12:27:26.662,0.548,0.622,-0.598
2017-03-16 12:27:26.675,0.54,0.622,-0.592
2017-03-16 12:27:26.687,0.543,0.622,-0.595
2017-03-16 12:27:26.700,0.543,0.619,-0.592
2017-03-16 12:27:26.713,0.54,0.628,-0.595
2017-03-16 12:27:26.725,0.531,0.622,-0.584
2017-03-16 12:27:26.737,0.54,0.628,-0.592
2017-03-16 12:27:26.750,0.545,0.628,-0.598
2017-03-16 12:27:26.763,0.54,0.622,-0.595
2017-03-16 12:27:26.775,0.531,0.628,-0.595
2017-03-16 12:27:26.787,0.534,0.616,-0.587
2017-03-16 12:27:26.800,0.54,0.622,-0.595
2017-03-16 12:27:26.812,0.543,0.619,-0.595
2017-03-16 12:27:26.825,0.545,0.616,-0.587
2017-03-16 12:27:26.838,0.545,0.619,-0.598
2017-03-16 12:27:26.850,0.545,0.619,-0.595
2017-03-16 12:27:26.862,0.534,0.63,-0.598
2017-03-16 12:27:26.875,0.531,0.63,-0.587
2017-03-16 12:27:26.888,0.534,0.633,-0.578
2017-03-16 12:27:26.900,0.534,0.633,-0.595
2017-03-16 12:27:26.912,0.54,0.622,-0.595
2017-03-16 12:27:26.925,0.545,0.616,-0.595
2017-03-16 12:27:26.937,0.554,0.616,-0.592
2017-03-16 12:27:26.950,0.548,0.622,-0.595
2017-03-16 12:27:26.963,0.543,0.622,-0.598
2017-03-16 12:27:26.975,0.54,0.616,-0.587
2017-03-16 12:27:26.987,0.543,0.63,-0.595
2017-03-16 12:27:27.000,0.54,0.628,-0.587
2017-03-16 12:27:27.013,0.531,0.622,-0.592
2017-03-16 12:27:27.025,0.54,0.622,-0.595
2017-03-16 12:27:27.037,0.543,0.619,-0.584
2017-03-16 12:27:27.050,0.545,0.628,-0.592
2017-03-16 12:27:27.062,0.545,0.619,-0.595
2017-03-16 12:27:27.075,0.545,0.616,-0.595
2017-03-16 12:27:27.088,0.54,0.628,-0.587
2017-03-16 12:27:27.100,0.548,0.619,-0.592
2017-03-16 12:27:27.112,0.543,0.628,-0.595
2017-03-16 12:27:27.125,0.543,0.622,-0.587
2017-03-16 12:27:27.138,0.531,0.63,-0.592
2017-03-16 12:27:27.150,0.543,0.622,-0.592
2017-03-16 12:27:27.162,0.543,0.619,-0.592
2017-03-16 12:27:27.175,0.543,0.619,-0.598
2017-03-16 12:27:27.187,0.545,0.619,-0.592
2017-03-16 12:27:27.200,0.545,0.622,-0.595
2017-03-16 12:27:27.213,0.54,0.616,-0.592
2017-03-16 12:27:27.225,0.545,0.628,-0.598
2017-03-16 12:27:27.237,0.543,0.622,-0.595
2017-03-16 12:27:27.250,0.543,0.616,-0.584
2017-03-16 12:27:27.263,0.543,0.622,-0.592
2017-03-16 12:27:27.275,0.545,0.628,-0.587
2017-03-16 12:27:27.287,0.534,0.622,-0.592
2017-03-16 12:27:27.300,0.545,0.622,-0.592
2017-03-16 12:27:27.312,0.545,0.619,-0.592
2017-03-16 12:27:27.325,0.543,0.628,-0.592
2017-03-16 12:27:27.338,0.54,0.619,-0.587
2017-03-16 12:27:27.350,0.543,0.619,-0.592
2017-03-16 12:27:27.362,0.548,0.619,-0.598
2017-03-16 12:27:27.375,0.54,0.622,-0.587
2017-03-16 12:27:27.388,0.534,0.622,-0.587
2017-03-16 12:27:27.400,0.543,0.622,-0.584
2017-03-16 12:27:27.412,0.548,0.628,-0.601
2017-03-16 12:27:27.425,0.543,0.628,-0.595
2017-03-16 12:27:27.437,0.543,0.619,-0.584
2017-03-16 12:27:27.450,0.545,0.622,-0.592
2017-03-16 12:27:27.463,0.548,0.622,-0.595
2017-03-16 12:27:27.475,0.54,0.628,-0.592
2017-03-16 12:27:27.487,0.54,0.619,-0.584
2017-03-16 12:27:27.500,0.545,0.619,-0.587
2017-03-16 12:27:27.513,0.543,0.622,-0.595
2017-03-16 12:27:27.525,0.54,0.619,-0.592
2017-03-16 12:27:27.537,0.543,0.619,-0.595
2017-03-16 12:27:27.550,0.548,0.619,-0.592
2017-03-16 12:27:27.562,0.545,0.628,-0.592
2017-03-16 12:27:27.575,0.54,0.622,-0.595
2017-03-16 12:27:27.588,0.545,0.619,-0.592
2017-03-16 12:27:27.600,0.545,0.628,-0.598
2017-03-16 12:27:27.612,0.545,0.628,-0.584
2017-03-16 12:27:27.625,0.534,0.63,-0.584
2017-03-16 12:27:27.638,0.543,0.628,-0.587
2017-03-16 12:27:27.650,0.545,0.628,-0.595
2017-03-16 12:27:27.662,0.543,0.628,-0.592
2017-03-16 12:27:27.675,0.543,0.616,-0.587
2017-03-16 12:27:27.687,0.545,0.619,-0.595
2017-03-16 12:27:27.700,0.548,0.628,-0.598
2017-03-16 12:27:27.713,0.543,0.616,-0.587
2017-03-16 12:27:27.725,0.543,0.622,-0.587
2017-03-16 12:27:27.737,0.548,0.619,-0.592
2017-03-16 12:27:27.750,0.545,0.63,-0.598
2017-03-16 12:27:27.763,0.543,0.619,-0.587
2017-03-16 12:27:27.775,0.543,0.619,-0.584
2017-03-16 12:27:27.787,0.545,0.628,-0.595
2017-03-16 12:27:27.800,0.548,0.619,-0.595
2017-03-16 12:27:27.812,0.54,0.622,-0.592
2017-03-16 12:27:27.825,0.548,0.616,-0.584
2017-03-16 12:27:27.838,0.554,0.628,-0.597
2017-03-16 12:27:27.850,0.543,0.619,-0.601
2017-03-16 12:27:27.862,0.54,0.619,-0.587
2017-03-16 12:27:27.875,0.548,0.619,-0.587
2017-03-16 12:27:27.888,0.548,0.628,-0.587
2017-03-16 12:27:27.900,0.54,0.628,-0.598
2017-03-16 12:27:27.912,0.54,0.622,-0.588
2017-03-16 12:27:27.925,0.548,0.619,-0.584
2017-03-16 12:27:27.937,0.548,0.63,-0.598
2017-03-16 12:27:27.950,0.543,0.619,-0.584
2017-03-16 12:27:27.963,0.534,0.622,-0.592
2017-03-16 12:27:27.975,0.548,0.622,-0.587
2017-03-16 12:27:27.987,0.548,0.63,-0.592
2017-03-16 12:27:28.000,0.534,0.628,-0.587
2017-03-16 12:27:28.013,0.534,0.619,-0.581
2017-03-16 12:27:28.025,0.543,0.628,-0.595
2017-03-16 12:27:28.037,0.545,0.628,-0.592
2017-03-16 12:27:28.050,0.545,0.622,-0.584
2017-03-16 12:27:28.062,0.543,0.622,-0.587
2017-03-16 12:27:28.075,0.548,0.63,-0.595
2017-03-16 12:27:28.088,0.534,0.622,-0.595
2017-03-16 12:27:28.100,0.543,0.616,-0.587
2017-03-16 12:27:28.112,0.545,0.622,-0.592
2017-03-16 12:27:28.125,0.545,0.628,-0.595
2017-03-16 12:27:28.138,0.534,0.622,-0.584
2017-03-16 12:27:28.150,0.54,0.63,-0.592
2017-03-16 12:27:28.162,0.545,0.622,-0.584
2017-03-16 12:27:28.175,0.545,0.628,-0.592
2017-03-16 12:27:28.187,0.543,0.622,-0.587
2017-03-16 12:27:28.200,0.554,0.619,-0.584
2017-03-16 12:27:28.213,0.545,0.628,-0.587
2017-03-16 12:27:28.225,0.543,0.622,-0.584
2017-03-16 12:27:28.237,0.54,0.628,-0.592
2017-03-16 12:27:28.250,0.545,0.63,-0.592
2017-03-16 12:27:28.263,0.543,0.628,-0.587
2017-03-16 12:27:28.275,0.534,0.628,-0.584
2017-03-16 12:27:28.287,0.54,0.619,-0.587
2017-03-16 12:27:28.300,0.543,0.628,-0.598
2017-03-16 12:27:28.312,0.545,0.622,-0.595
2017-03-16 12:27:28.325,0.543,0.622,-0.587
2017-03-16 12:27:28.338,0.548,0.628,-0.592
2017-03-16 12:27:28.350,0.545,0.628,-0.584
2017-03-16 12:27:28.362,0.534,0.633,-0.592
2017-03-16 12:27:28.375,0.54,0.63,-0.581
2017-03-16 12:27:28.388,0.543,0.628,-0.581
2017-03-16 12:27:28.400,0.543,0.628,-0.587
2017-03-16 12:27:28.412,0.543,0.628,-0.584
2017-03-16 12:27:28.425,0.545,0.622,-0.592
2017-03-16 12:27:28.437,0.548,0.622,-0.587
2017-03-16 12:27:28.450,0.545,0.622,-0.592
2017-03-16 12:27:28.463,0.54,0.628,-0.587
2017-03-16 12:27:28.475,0.543,0.628,-0.592
2017-03-16 12:27:28.487,0.545,0.628,-0.592
2017-03-16 12:27:28.500,0.543,0.63,-0.587
2017-03-16 12:27:28.513,0.531,0.633,-0.584
2017-03-16 12:27:28.525,0.54,0.63,-0.584
2017-03-16 12:27:28.537,0.545,0.628,-0.592
2017-03-16 12:27:28.550,0.548,0.622,-0.595
2017-03-16 12:27:28.562,0.545,0.616,-0.581
2017-03-16 12:27:28.575,0.543,0.622,-0.587
2017-03-16 12:27:28.588,0.554,0.628,-0.592
2017-03-16 12:27:28.600,0.543,0.63,-0.595
2017-03-16 12:27:28.612,0.534,0.628,-0.585
2017-03-16 12:27:28.625,0.534,0.63,-0.578
2017-03-16 12:27:28.638,0.545,0.633,-0.592
2017-03-16 12:27:28.650,0.54,0.63,-0.587
2017-03-16 12:27:28.662,0.534,0.628,-0.581
2017-03-16 12:27:28.675,0.545,0.622,-0.581
2017-03-16 12:27:28.687,0.554,0.628,-0.592
2017-03-16 12:27:28.700,0.54,0.622,-0.595
2017-03-16 12:27:28.713,0.543,0.619,-0.578
2017-03-16 12:27:28.725,0.543,0.63,-0.584
2017-03-16 12:27:28.737,0.548,0.633,-0.595
2017-03-16 12:27:28.750,0.534,0.63,-0.587
2017-03-16 12:27:28.763,0.531,0.628,-0.592
2017-03-16 12:27:28.775,0.543,0.622,-0.578
2017-03-16 12:27:28.787,0.548,0.642,-0.594
2017-03-16 12:27:28.800,0.545,0.622,-0.592
2017-03-16 12:27:28.812,0.543,0.619,-0.581
2017-03-16 12:27:28.825,0.554,0.622,-0.584
2017-03-16 12:27:28.838,0.555,0.628,-0.587
2017-03-16 12:27:28.850,0.534,0.619,-0.587
2017-03-16 12:27:28.862,0.543,0.622,-0.587
2017-03-16 12:27:28.875,0.545,0.622,-0.592
2017-03-16 12:27:28.888,0.543,0.628,-0.598
2017-03-16 12:27:28.900,0.531,0.622,-0.587
2017-03-16 12:27:28.912,0.54,0.622,-0.595
2017-03-16 12:27:28.925,0.545,0.622,-0.595
2017-03-16 12:27:28.937,0.54,0.622,-0.587
2017-03-16 12:27:28.950,0.543,0.616,-0.587
2017-03-16 12:27:28.963,0.548,0.628,-0.587
2017-03-16 12:27:28.975,0.545,0.622,-0.595
2017-03-16 12:27:28.987,0.543,0.63,-0.581
2017-03-16 12:27:29.000,0.545,0.63,-0.584
2017-03-16 12:27:29.013,0.543,0.63,-0.581
2017-03-16 12:27:29.025,0.54,0.628,-0.587
2017-03-16 12:27:29.037,0.545,0.633,-0.592
2017-03-16 12:27:29.050,0.545,0.616,-0.587
2017-03-16 12:27:29.062,0.545,0.622,-0.595
2017-03-16 12:27:29.075,0.543,0.622,-0.592
2017-03-16 12:27:29.088,0.545,0.619,-0.592
2017-03-16 12:27:29.100,0.545,0.619,-0.595
2017-03-16 12:27:29.112,0.543,0.622,-0.587
2017-03-16 12:27:29.125,0.54,0.628,-0.587
2017-03-16 12:27:29.138,0.543,0.628,-0.584
2017-03-16 12:27:29.150,0.548,0.628,-0.587
2017-03-16 12:27:29.162,0.543,0.63,-0.592
2017-03-16 12:27:29.175,0.545,0.628,-0.581
2017-03-16 12:27:29.187,0.545,0.63,-0.587
2017-03-16 12:27:29.200,0.554,0.622,-0.592
2017-03-16 12:27:29.213,0.545,0.619,-0.592
2017-03-16 12:27:29.225,0.545,0.619,-0.587
2017-03-16 12:27:29.237,0.548,0.616,-0.584
2017-03-16 12:27:29.250,0.548,0.628,-0.601
2017-03-16 12:27:29.263,0.54,0.622,-0.595
2017-03-16 12:27:29.275,0.534,0.622,-0.587
2017-03-16 12:27:29.287,0.545,0.628,-0.587
2017-03-16 12:27:29.300,0.548,0.622,-0.592
2017-03-16 12:27:29.312,0.543,0.622,-0.595
2017-03-16 12:27:29.325,0.548,0.616,-0.584
2017-03-16 12:27:29.338,0.554,0.619,-0.595
2017-03-16 12:27:29.350,0.548,0.622,-0.587
2017-03-16 12:27:29.362,0.545,0.616,-0.587
2017-03-16 12:27:29.375,0.545,0.619,-0.592
2017-03-16 12:27:29.388,0.548,0.622,-0.587
2017-03-16 12:27:29.400,0.543,0.63,-0.595
2017-03-16 12:27:29.412,0.543,0.619,-0.584
2017-03-16 12:27:29.425,0.543,0.622,-0.592
2017-03-16 12:27:29.437,0.548,0.622,-0.592
2017-03-16 12:27:29.450,0.543,0.622,-0.587
2017-03-16 12:27:29.463,0.54,0.622,-0.587
2017-03-16 12:27:29.475,0.548,0.613,-0.587
2017-03-16 12:27:29.487,0.554,0.628,-0.598
2017-03-16 12:27:29.500,0.543,0.616,-0.584
2017-03-16 12:27:29.513,0.543,0.619,-0.581
2017-03-16 12:27:29.525,0.545,0.628,-0.592
2017-03-16 12:27:29.537,0.548,0.622,-0.595
2017-03-16 12:27:29.550,0.54,0.622,-0.587
2017-03-16 12:27:29.562,0.545,0.622,-0.587
2017-03-16 12:27:29.575,0.548,0.619,-0.592
2017-03-16 12:27:29.588,0.545,0.622,-0.598
2017-03-16 12:27:29.600,0.543,0.616,-0.584
2017-03-16 12:27:29.612,0.548,0.616,-0.592
2017-03-16 12:27:29.625,0.554,0.622,-0.595
2017-03-16 12:27:29.638,0.545,0.622,-0.598
2017-03-16 12:27:29.650,0.54,0.616,-0.584
2017-03-16 12:27:29.662,0.545,0.613,-0.581
2017-03-16 12:27:29.675,0.548,0.628,-0.598
2017-03-16 12:27:29.687,0.543,0.616,-0.593
2017-03-16 12:27:29.700,0.543,0.616,-0.584
2017-03-16 12:27:29.713,0.557,0.616,-0.595
2017-03-16 12:27:29.725,0.557,0.619,-0.595
2017-03-16 12:27:29.737,0.545,0.622,-0.592
2017-03-16 12:27:29.750,0.543,0.619,-0.581
2017-03-16 12:27:29.763,0.554,0.622,-0.592
2017-03-16 12:27:29.775,0.548,0.628,-0.592
2017-03-16 12:27:29.787,0.543,0.619,-0.584
2017-03-16 12:27:29.800,0.543,0.616,-0.592
2017-03-16 12:27:29.812,0.56,0.622,-0.595
2017-03-16 12:27:29.825,0.548,0.613,-0.595
2017-03-16 12:27:29.838,0.548,0.616,-0.592
2017-03-16 12:27:29.850,0.548,0.607,-0.592
2017-03-16 12:27:29.862,0.554,0.616,-0.598
2017-03-16 12:27:29.875,0.548,0.613,-0.592
2017-03-16 12:27:29.888,0.545,0.619,-0.592
2017-03-16 12:27:29.900,0.548,0.607,-0.584
2017-03-16 12:27:29.912,0.554,0.627,-0.587
2017-03-16 12:27:29.925,0.554,0.628,-0.595
2017-03-16 12:27:29.937,0.554,0.613,-0.587
2017-03-16 12:27:29.950,0.557,0.616,-0.592
2017-03-16 12:27:29.963,0.557,0.613,-0.592
2017-03-16 12:27:29.975,0.548,0.613,-0.595
2017-03-16 12:27:29.987,0.545,0.613,-0.595
2017-03-16 12:27:30.000,0.548,0.607,-0.584
2017-03-16 12:27:30.013,0.554,0.622,-0.595
2017-03-16 12:27:30.025,0.548,0.616,-0.587
2017-03-16 12:27:30.037,0.543,0.619,-0.592
2017-03-16 12:27:30.050,0.548,0.613,-0.592
2017-03-16 12:27:30.062,0.554,0.613,-0.592
2017-03-16 12:27:30.075,0.548,0.616,-0.592
2017-03-16 12:27:30.088,0.557,0.613,-0.587
2017-03-16 12:27:30.100,0.557,0.619,-0.595
2017-03-16 12:27:30.112,0.554,0.616,-0.592
2017-03-16 12:27:30.125,0.548,0.613,-0.584
2017-03-16 12:27:30.138,0.548,0.619,-0.592
2017-03-16 12:27:30.150,0.554,0.616,-0.592
2017-03-16 12:27:30.162,0.545,0.622,-0.592
2017-03-16 12:27:30.175,0.548,0.613,-0.592
2017-03-16 12:27:30.187,0.554,0.613,-0.592
2017-03-16 12:27:30.200,0.557,0.619,-0.598
2017-03-16 12:27:30.213,0.548,0.613,-0.592
2017-03-16 12:27:30.225,0.554,0.607,-0.592
2017-03-16 12:27:30.237,0.557,0.613,-0.584
2017-03-16 12:27:30.250,0.554,0.619,-0.592
2017-03-16 12:27:30.263,0.545,0.616,-0.592
2017-03-16 12:27:30.275,0.548,0.616,-0.587
2017-03-16 12:27:30.287,0.557,0.616,-0.595
2017-03-16 12:27:30.300,0.548,0.613,-0.587
2017-03-16 12:27:30.312,0.545,0.616,-0.587
2017-03-16 12:27:30.325,0.554,0.607,-0.592
2017-03-16 12:27:30.338,0.557,0.613,-0.592
2017-03-16 12:27:30.350,0.548,0.613,-0.595
2017-03-16 12:27:30.362,0.548,0.607,-0.584
2017-03-16 12:27:30.375,0.557,0.616,-0.598
2017-03-16 12:27:30.388,0.554,0.616,-0.598
2017-03-16 12:27:30.400,0.54,0.613,-0.584
2017-03-16 12:27:30.412,0.544,0.616,-0.587
2017-03-16 12:27:30.425,0.56,0.616,-0.595
2017-03-16 12:27:30.437,0.554,0.616,-0.598
2017-03-16 12:27:30.450,0.554,0.607,-0.584
2017-03-16 12:27:30.463,0.56,0.613,-0.583
2017-03-16 12:27:30.475,0.557,0.619,-0.601
2017-03-16 12:27:30.487,0.545,0.616,-0.593
2017-03-16 12:27:30.500,0.543,0.616,-0.581
2017-03-16 12:27:30.513,0.553,0.616,-0.584
2017-03-16 12:27:30.525,0.56,0.622,-0.598
2017-03-16 12:27:30.537,0.545,0.619,-0.596
2017-03-16 12:27:30.550,0.545,0.613,-0.581
2017-03-16 12:27:30.562,0.56,0.613,-0.592
2017-03-16 12:27:30.575,0.56,0.619,-0.595
2017-03-16 12:27:30.588,0.548,0.616,-0.595
2017-03-16 12:27:30.600,0.545,0.613,-0.592
2017-03-16 12:27:30.612,0.56,0.613,-0.592
2017-03-16 12:27:30.625,0.548,0.622,-0.595
2017-03-16 12:27:30.638,0.545,0.616,-0.584
2017-03-16 12:27:30.650,0.543,0.616,-0.592
2017-03-16 12:27:30.662,0.56,0.619,-0.595
2017-03-16 12:27:30.675,0.545,0.616,-0.592
2017-03-16 12:27:30.687,0.545,0.616,-0.592
2017-03-16 12:27:30.700,0.548,0.613,-0.584
2017-03-16 12:27:30.713,0.566,0.622,-0.592
2017-03-16 12:27:30.725,0.554,0.619,-0.592
2017-03-16 12:27:30.737,0.554,0.613,-0.584
2017-03-16 12:27:30.750,0.545,0.616,-0.587
2017-03-16 12:27:30.763,0.56,0.616,-0.592
2017-03-16 12:27:30.775,0.54,0.619,-0.595
2017-03-16 12:27:30.787,0.545,0.613,-0.584
2017-03-16 12:27:30.800,0.548,0.619,-0.592
2017-03-16 12:27:30.812,0.557,0.616,-0.598
2017-03-16 12:27:30.825,0.548,0.616,-0.584
2017-03-16 12:27:30.838,0.548,0.619,-0.592
2017-03-16 12:27:30.850,0.554,0.613,-0.587
2017-03-16 12:27:30.862,0.554,0.622,-0.595
2017-03-16 12:27:30.875,0.545,0.619,-0.592
2017-03-16 12:27:30.888,0.554,0.619,-0.584
2017-03-16 12:27:30.900,0.548,0.628,-0.587
2017-03-16 12:27:30.912,0.548,0.622,-0.578
2017-03-16 12:27:30.925,0.548,0.622,-0.587
2017-03-16 12:27:30.937,0.557,0.619,-0.592
2017-03-16 12:27:30.950,0.557,0.613,-0.592
2017-03-16 12:27:30.963,0.548,0.616,-0.587
2017-03-16 12:27:30.975,0.545,0.613,-0.587
2017-03-16 12:27:30.987,0.548,0.622,-0.598
2017-03-16 12:27:31.000,0.548,0.622,-0.592
2017-03-16 12:27:31.013,0.545,0.622,-0.581
2017-03-16 12:27:31.025,0.548,0.622,-0.587
2017-03-16 12:27:31.037,0.554,0.619,-0.592
