HEADER_TIME_STAMP,X,Y,Z
2017-03-16 12:26:38.412,0.128,0.737,0.196
2017-03-16 12:26:38.425,0.147,0.73,0.185
2017-03-16 12:26:38.437,0.166,0.744,0.179
2017-03-16 12:26:38.450,0.176,0.765,0.173
2017-03-16 12:26:38.463,0.188,0.794,0.173
2017-03-16 12:26:38.475,0.196,0.809,0.182
2017-03-16 12:26:38.487,0.199,0.823,0.185
2017-03-16 12:26:38.500,0.211,0.856,0.185
2017-03-16 12:26:38.513,0.228,0.939,0.188
2017-03-16 12:26:38.525,0.246,1.073,0.202
2017-03-16 12:26:38.537,0.258,1.206,0.23
2017-03-16 12:26:38.550,0.258,1.337,0.282
2017-03-16 12:26:38.562,0.241,1.407,0.341
2017-03-16 12:26:38.575,0.246,1.402,0.393
2017-03-16 12:26:38.588,0.296,1.368,0.397
2017-03-16 12:26:38.600,0.37,1.355,0.337
2017-03-16 12:26:38.612,0.454,1.366,0.219
2017-03-16 12:26:38.625,0.528,1.396,0.094
2017-03-16 12:26:38.638,0.568,1.457,0.003
2017-03-16 12:26:38.650,0.584,1.519,-0.029
2017-03-16 12:26:38.662,0.562,1.556,0.009
2017-03-16 12:26:38.675,0.516,1.557,0.097
2017-03-16 12:26:38.687,0.459,1.493,0.192
2017-03-16 12:26:38.700,0.402,1.393,0.279
2017-03-16 12:26:38.713,0.368,1.274,0.288
2017-03-16 12:26:38.725,0.358,1.173,0.229
2017-03-16 12:26:38.737,0.409,1.08,0.133
2017-03-16 12:26:38.750,0.46,0.997,0.041
2017-03-16 12:26:38.763,0.514,0.927,-0.014
2017-03-16 12:26:38.775,0.554,0.871,-0.041
2017-03-16 12:26:38.787,0.574,0.843,-0.053
2017-03-16 12:26:38.800,0.589,0.812,-0.044
2017-03-16 12:26:38.812,0.589,0.799,-0.032
2017-03-16 12:26:38.825,0.598,0.783,-0.038
2017-03-16 12:26:38.838,0.601,0.782,-0.047
2017-03-16 12:26:38.850,0.589,0.804,-0.062
2017-03-16 12:26:38.862,0.57,0.82,-0.082
2017-03-16 12:26:38.875,0.543,0.842,-0.085
2017-03-16 12:26:38.888,0.517,0.85,-0.088
2017-03-16 12:26:38.900,0.501,0.85,-0.085
2017-03-16 12:26:38.912,0.49,0.842,-0.076
2017-03-16 12:26:38.925,0.49,0.839,-0.067
2017-03-16 12:26:38.937,0.498,0.863,-0.062
2017-03-16 12:26:38.950,0.519,0.915,-0.073
2017-03-16 12:26:38.963,0.525,0.957,-0.073
2017-03-16 12:26:38.975,0.525,1,-0.067
2017-03-16 12:26:38.987,0.511,1.042,-0.048
2017-03-16 12:26:39.000,0.49,1.076,-0.018
2017-03-16 12:26:39.013,0.475,1.087,0.014
2017-03-16 12:26:39.025,0.484,1.123,0.026
2017-03-16 12:26:39.037,0.523,1.205,0.018
2017-03-16 12:26:39.050,0.554,1.279,0.015
2017-03-16 12:26:39.062,0.569,1.332,0.028
2017-03-16 12:26:39.075,0.56,1.355,0.067
2017-03-16 12:26:39.088,0.554,1.358,0.096
2017-03-16 12:26:39.100,0.569,1.387,0.1
2017-03-16 12:26:39.112,0.561,1.435,0.116
2017-03-16 12:26:39.125,0.525,1.469,0.152
2017-03-16 12:26:39.138,0.477,1.495,0.197
2017-03-16 12:26:39.150,0.428,1.501,0.258
2017-03-16 12:26:39.162,0.383,1.482,0.312
2017-03-16 12:26:39.175,0.343,1.437,0.352
2017-03-16 12:26:39.187,0.337,1.394,0.355
2017-03-16 12:26:39.200,0.343,1.367,0.34
2017-03-16 12:26:39.213,0.329,1.336,0.324
2017-03-16 12:26:39.225,0.32,1.299,0.302
2017-03-16 12:26:39.237,0.314,1.28,0.296
2017-03-16 12:26:39.250,0.311,1.249,0.284
2017-03-16 12:26:39.263,0.291,1.207,0.273
2017-03-16 12:26:39.275,0.27,1.15,0.264
2017-03-16 12:26:39.287,0.241,1.09,0.244
2017-03-16 12:26:39.300,0.22,1.029,0.229
2017-03-16 12:26:39.312,0.203,0.976,0.203
2017-03-16 12:26:39.325,0.188,0.924,0.179
2017-03-16 12:26:39.338,0.171,0.884,0.156
2017-03-16 12:26:39.350,0.147,0.856,0.138
2017-03-16 12:26:39.362,0.133,0.834,0.132
2017-03-16 12:26:39.375,0.117,0.806,0.132
2017-03-16 12:26:39.388,0.111,0.795,0.132
2017-03-16 12:26:39.400,0.111,0.78,0.138
2017-03-16 12:26:39.412,0.106,0.774,0.132
2017-03-16 12:26:39.425,0.111,0.789,0.129
2017-03-16 12:26:39.437,0.117,0.805,0.126
2017-03-16 12:26:39.450,0.129,0.827,0.138
2017-03-16 12:26:39.463,0.138,0.867,0.151
2017-03-16 12:26:39.475,0.141,0.897,0.17
2017-03-16 12:26:39.487,0.152,0.923,0.195
2017-03-16 12:26:39.500,0.155,0.938,0.208
2017-03-16 12:26:39.513,0.161,0.966,0.208
2017-03-16 12:26:39.525,0.173,1.035,0.202
2017-03-16 12:26:39.537,0.203,1.145,0.202
2017-03-16 12:26:39.550,0.24,1.252,0.226
2017-03-16 12:26:39.562,0.252,1.29,0.265
2017-03-16 12:26:39.575,0.252,1.27,0.308
2017-03-16 12:26:39.588,0.265,1.236,0.323
2017-03-16 12:26:39.600,0.328,1.205,0.302
2017-03-16 12:26:39.612,0.412,1.188,0.243
2017-03-16 12:26:39.625,0.504,1.202,0.147
2017-03-16 12:26:39.638,0.553,1.233,0.056
2017-03-16 12:26:39.650,0.572,1.282,-0.012
2017-03-16 12:26:39.662,0.581,1.332,-0.023
2017-03-16 12:26:39.675,0.557,1.372,0
2017-03-16 12:26:39.687,0.532,1.373,0.056
2017-03-16 12:26:39.700,0.484,1.343,0.141
2017-03-16 12:26:39.713,0.436,1.292,0.209
2017-03-16 12:26:39.725,0.396,1.232,0.243
2017-03-16 12:26:39.737,0.383,1.176,0.233
2017-03-16 12:26:39.750,0.413,1.106,0.182
2017-03-16 12:26:39.763,0.439,1.044,0.14
2017-03-16 12:26:39.775,0.484,0.977,0.094
2017-03-16 12:26:39.787,0.512,0.939,0.054
2017-03-16 12:26:39.800,0.557,0.924,0.026
2017-03-16 12:26:39.812,0.594,0.907,0.012
2017-03-16 12:26:39.825,0.613,0.891,0.012
2017-03-16 12:26:39.838,0.619,0.877,0.022
2017-03-16 12:26:39.850,0.628,0.871,0.038
2017-03-16 12:26:39.862,0.628,0.871,0.044
2017-03-16 12:26:39.875,0.628,0.883,0.038
2017-03-16 12:26:39.888,0.625,0.899,0.019
2017-03-16 12:26:39.900,0.625,0.915,-0.003
2017-03-16 12:26:39.912,0.632,0.929,-0.025
2017-03-16 12:26:39.925,0.648,0.944,-0.044
2017-03-16 12:26:39.937,0.66,0.959,-0.053
2017-03-16 12:26:39.950,0.669,0.968,-0.056
2017-03-16 12:26:39.963,0.682,0.99,-0.069
2017-03-16 12:26:39.975,0.71,1.018,-0.097
2017-03-16 12:26:39.987,0.738,1.043,-0.116
2017-03-16 12:26:40.000,0.757,1.065,-0.126
2017-03-16 12:26:40.013,0.76,1.101,-0.132
2017-03-16 12:26:40.025,0.739,1.147,-0.138
2017-03-16 12:26:40.037,0.703,1.186,-0.13
2017-03-16 12:26:40.050,0.66,1.238,-0.1
2017-03-16 12:26:40.062,0.639,1.32,-0.071
2017-03-16 12:26:40.075,0.628,1.384,-0.044
2017-03-16 12:26:40.088,0.605,1.408,-0.019
2017-03-16 12:26:40.100,0.566,1.399,0.018
2017-03-16 12:26:40.112,0.52,1.393,0.057
2017-03-16 12:26:40.125,0.499,1.402,0.097
2017-03-16 12:26:40.138,0.476,1.412,0.131
2017-03-16 12:26:40.150,0.455,1.431,0.173
2017-03-16 12:26:40.162,0.421,1.446,0.215
2017-03-16 12:26:40.175,0.387,1.443,0.255
2017-03-16 12:26:40.187,0.381,1.454,0.278
2017-03-16 12:26:40.200,0.372,1.499,0.296
2017-03-16 12:26:40.213,0.37,1.527,0.299
2017-03-16 12:26:40.225,0.361,1.54,0.302
2017-03-16 12:26:40.237,0.347,1.526,0.311
2017-03-16 12:26:40.250,0.326,1.481,0.317
2017-03-16 12:26:40.263,0.32,1.433,0.317
2017-03-16 12:26:40.275,0.314,1.381,0.308
2017-03-16 12:26:40.287,0.303,1.325,0.288
2017-03-16 12:26:40.300,0.282,1.261,0.252
2017-03-16 12:26:40.312,0.27,1.182,0.201
2017-03-16 12:26:40.325,0.273,1.114,0.17
2017-03-16 12:26:40.338,0.276,1.071,0.169
2017-03-16 12:26:40.350,0.258,1.035,0.188
2017-03-16 12:26:40.362,0.199,1.004,0.212
2017-03-16 12:26:40.375,0.097,0.968,0.267
2017-03-16 12:26:40.388,-0.005,0.936,0.329
2017-03-16 12:26:40.400,-0.111,0.897,0.384
2017-03-16 12:26:40.412,-0.196,0.844,0.402
2017-03-16 12:26:40.425,-0.255,0.783,0.396
2017-03-16 12:26:40.437,-0.262,0.746,0.371
2017-03-16 12:26:40.450,-0.229,0.73,0.337
2017-03-16 12:26:40.463,-0.164,0.73,0.309
2017-03-16 12:26:40.475,-0.103,0.751,0.284
2017-03-16 12:26:40.487,-0.055,0.776,0.273
2017-03-16 12:26:40.500,-0.015,0.806,0.267
2017-03-16 12:26:40.513,0.021,0.838,0.256
2017-03-16 12:26:40.525,0.062,0.877,0.243
2017-03-16 12:26:40.537,0.09,0.927,0.24
2017-03-16 12:26:40.550,0.117,1.044,0.24
2017-03-16 12:26:40.562,0.14,1.201,0.251
2017-03-16 12:26:40.575,0.167,1.352,0.273
2017-03-16 12:26:40.588,0.2,1.429,0.301
2017-03-16 12:26:40.600,0.273,1.46,0.308
2017-03-16 12:26:40.612,0.354,1.456,0.261
2017-03-16 12:26:40.625,0.466,1.44,0.182
2017-03-16 12:26:40.638,0.566,1.417,0.1
2017-03-16 12:26:40.650,0.628,1.396,0.026
2017-03-16 12:26:40.662,0.629,1.401,-0.008
2017-03-16 12:26:40.675,0.587,1.44,-0.012
2017-03-16 12:26:40.687,0.53,1.499,-0.004
2017-03-16 12:26:40.700,0.49,1.54,0.023
2017-03-16 12:26:40.713,0.458,1.541,0.057
2017-03-16 12:26:40.725,0.428,1.496,0.097
2017-03-16 12:26:40.737,0.391,1.425,0.125
2017-03-16 12:26:40.750,0.39,1.337,0.129
2017-03-16 12:26:40.763,0.423,1.255,0.105
2017-03-16 12:26:40.775,0.496,1.179,0.059
2017-03-16 12:26:40.787,0.554,1.117,0.014
2017-03-16 12:26:40.800,0.625,1.05,-0.032
2017-03-16 12:26:40.812,0.678,0.985,-0.061
2017-03-16 12:26:40.825,0.73,0.915,-0.088
2017-03-16 12:26:40.838,0.762,0.867,-0.11
2017-03-16 12:26:40.850,0.745,0.824,-0.123
2017-03-16 12:26:40.862,0.692,0.796,-0.132
2017-03-16 12:26:40.875,0.619,0.777,-0.138
2017-03-16 12:26:40.888,0.562,0.774,-0.141
2017-03-16 12:26:40.900,0.513,0.78,-0.155
2017-03-16 12:26:40.912,0.482,0.791,-0.178
2017-03-16 12:26:40.925,0.455,0.806,-0.199
2017-03-16 12:26:40.937,0.455,0.809,-0.225
2017-03-16 12:26:40.950,0.457,0.818,-0.246
2017-03-16 12:26:40.963,0.473,0.832,-0.255
2017-03-16 12:26:40.975,0.528,0.877,-0.267
2017-03-16 12:26:40.987,0.558,0.941,-0.273
2017-03-16 12:26:41.000,0.613,1.029,-0.273
2017-03-16 12:26:41.013,0.63,1.089,-0.253
2017-03-16 12:26:41.025,0.628,1.152,-0.223
2017-03-16 12:26:41.037,0.62,1.193,-0.187
2017-03-16 12:26:41.050,0.598,1.226,-0.147
2017-03-16 12:26:41.062,0.589,1.287,-0.129
2017-03-16 12:26:41.075,0.595,1.37,-0.126
2017-03-16 12:26:41.088,0.587,1.429,-0.118
2017-03-16 12:26:41.100,0.575,1.475,-0.088
2017-03-16 12:26:41.112,0.558,1.529,-0.043
2017-03-16 12:26:41.125,0.54,1.563,0.012
2017-03-16 12:26:41.138,0.517,1.572,0.065
2017-03-16 12:26:41.150,0.504,1.563,0.109
2017-03-16 12:26:41.162,0.496,1.56,0.14
2017-03-16 12:26:41.175,0.49,1.548,0.179
2017-03-16 12:26:41.187,0.473,1.518,0.222
2017-03-16 12:26:41.200,0.452,1.46,0.255
2017-03-16 12:26:41.213,0.443,1.417,0.295
2017-03-16 12:26:41.225,0.434,1.399,0.314
2017-03-16 12:26:41.237,0.44,1.373,0.326
2017-03-16 12:26:41.250,0.44,1.378,0.317
2017-03-16 12:26:41.263,0.414,1.387,0.314
2017-03-16 12:26:41.275,0.375,1.352,0.331
2017-03-16 12:26:41.287,0.339,1.293,0.369
2017-03-16 12:26:41.300,0.284,1.22,0.393
2017-03-16 12:26:41.312,0.256,1.147,0.399
2017-03-16 12:26:41.325,0.229,1.079,0.387
2017-03-16 12:26:41.338,0.203,1.028,0.371
2017-03-16 12:26:41.350,0.176,0.962,0.355
2017-03-16 12:26:41.362,0.156,0.897,0.343
2017-03-16 12:26:41.375,0.132,0.836,0.337
2017-03-16 12:26:41.388,0.114,0.791,0.324
2017-03-16 12:26:41.400,0.106,0.754,0.299
2017-03-16 12:26:41.412,0.097,0.725,0.287
2017-03-16 12:26:41.425,0.088,0.704,0.279
2017-03-16 12:26:41.437,0.085,0.686,0.273
2017-03-16 12:26:41.450,0.085,0.677,0.273
2017-03-16 12:26:41.463,0.085,0.658,0.273
2017-03-16 12:26:41.475,0.103,0.648,0.27
2017-03-16 12:26:41.487,0.103,0.665,0.256
2017-03-16 12:26:41.500,0.129,0.704,0.243
2017-03-16 12:26:41.513,0.144,0.749,0.238
2017-03-16 12:26:41.525,0.158,0.792,0.238
2017-03-16 12:26:41.537,0.184,0.809,0.215
2017-03-16 12:26:41.550,0.211,0.824,0.188
2017-03-16 12:26:41.562,0.239,0.874,0.156
2017-03-16 12:26:41.575,0.255,0.974,0.129
2017-03-16 12:26:41.588,0.261,1.1,0.126
2017-03-16 12:26:41.600,0.255,1.24,0.144
2017-03-16 12:26:41.612,0.252,1.346,0.166
2017-03-16 12:26:41.625,0.27,1.393,0.182
2017-03-16 12:26:41.638,0.303,1.408,0.183
2017-03-16 12:26:41.650,0.361,1.408,0.158
2017-03-16 12:26:41.662,0.409,1.408,0.116
2017-03-16 12:26:41.675,0.452,1.416,0.056
2017-03-16 12:26:41.687,0.466,1.439,0.011
2017-03-16 12:26:41.700,0.472,1.472,-0.032
2017-03-16 12:26:41.713,0.473,1.503,-0.04
2017-03-16 12:26:41.725,0.425,1.528,0.018
2017-03-16 12:26:41.737,0.47,1.514,-0.008
2017-03-16 12:26:41.750,0.487,1.496,0.026
2017-03-16 12:26:41.763,0.461,1.431,0.086
2017-03-16 12:26:41.775,0.431,1.364,0.103
2017-03-16 12:26:41.787,0.444,1.268,0.114
2017-03-16 12:26:41.800,0.504,1.167,0.109
2017-03-16 12:26:41.812,0.566,1.088,0.084
2017-03-16 12:26:41.825,0.63,1.012,0.026
2017-03-16 12:26:41.838,0.678,0.946,-0.017
2017-03-16 12:26:41.850,0.716,0.894,-0.044
2017-03-16 12:26:41.862,0.727,0.857,-0.044
2017-03-16 12:26:41.875,0.713,0.818,-0.029
2017-03-16 12:26:41.888,0.674,0.792,-0.013
2017-03-16 12:26:41.900,0.625,0.789,0.009
2017-03-16 12:26:41.912,0.562,0.783,0.015
2017-03-16 12:26:41.925,0.519,0.783,0.012
2017-03-16 12:26:41.937,0.491,0.783,0.001
2017-03-16 12:26:41.950,0.484,0.795,-0.029
2017-03-16 12:26:41.963,0.484,0.808,-0.058
2017-03-16 12:26:41.975,0.496,0.827,-0.076
2017-03-16 12:26:41.987,0.509,0.869,-0.073
2017-03-16 12:26:42.000,0.543,0.93,-0.067
2017-03-16 12:26:42.013,0.568,0.986,-0.053
2017-03-16 12:26:42.025,0.587,1.044,-0.047
2017-03-16 12:26:42.037,0.589,1.084,-0.039
2017-03-16 12:26:42.050,0.589,1.117,-0.023
2017-03-16 12:26:42.062,0.582,1.129,-0.015
2017-03-16 12:26:42.075,0.569,1.147,-0.003
2017-03-16 12:26:42.088,0.58,1.185,-0.008
2017-03-16 12:26:42.100,0.604,1.279,-0.029
2017-03-16 12:26:42.112,0.629,1.367,-0.029
2017-03-16 12:26:42.125,0.63,1.437,-0.012
2017-03-16 12:26:42.138,0.611,1.457,0.021
2017-03-16 12:26:42.150,0.572,1.446,0.07
2017-03-16 12:26:42.162,0.535,1.431,0.107
2017-03-16 12:26:42.175,0.496,1.428,0.144
2017-03-16 12:26:42.187,0.458,1.422,0.158
2017-03-16 12:26:42.200,0.425,1.425,0.17
2017-03-16 12:26:42.213,0.4,1.428,0.181
2017-03-16 12:26:42.225,0.384,1.431,0.199
2017-03-16 12:26:42.237,0.381,1.442,0.211
2017-03-16 12:26:42.250,0.39,1.469,0.217
2017-03-16 12:26:42.263,0.399,1.496,0.217
2017-03-16 12:26:42.275,0.399,1.49,0.217
2017-03-16 12:26:42.287,0.385,1.47,0.223
2017-03-16 12:26:42.300,0.367,1.428,0.226
2017-03-16 12:26:42.312,0.356,1.395,0.232
2017-03-16 12:26:42.325,0.337,1.34,0.226
2017-03-16 12:26:42.338,0.315,1.285,0.226
2017-03-16 12:26:42.350,0.29,1.211,0.229
2017-03-16 12:26:42.362,0.259,1.154,0.232
2017-03-16 12:26:42.375,0.238,1.088,0.232
2017-03-16 12:26:42.388,0.198,1.006,0.224
2017-03-16 12:26:42.400,0.152,0.927,0.199
2017-03-16 12:26:42.412,0.108,0.853,0.174
2017-03-16 12:26:42.425,0.059,0.795,0.147
2017-03-16 12:26:42.437,0.017,0.741,0.138
2017-03-16 12:26:42.450,-0.029,0.68,0.141
2017-03-16 12:26:42.463,-0.052,0.637,0.155
2017-03-16 12:26:42.475,-0.067,0.613,0.161
2017-03-16 12:26:42.487,-0.073,0.598,0.17
2017-03-16 12:26:42.500,-0.07,0.598,0.167
2017-03-16 12:26:42.513,-0.06,0.626,0.155
2017-03-16 12:26:42.525,-0.038,0.686,0.152
2017-03-16 12:26:42.537,-0.01,0.759,0.16
2017-03-16 12:26:42.550,0.015,0.842,0.194
2017-03-16 12:26:42.562,0.043,0.91,0.225
2017-03-16 12:26:42.575,0.07,0.968,0.264
2017-03-16 12:26:42.588,0.102,1.043,0.282
2017-03-16 12:26:42.600,0.141,1.179,0.264
2017-03-16 12:26:42.612,0.186,1.318,0.246
2017-03-16 12:26:42.625,0.232,1.44,0.246
2017-03-16 12:26:42.638,0.26,1.514,0.272
2017-03-16 12:26:42.650,0.287,1.554,0.308
2017-03-16 12:26:42.662,0.324,1.541,0.317
2017-03-16 12:26:42.675,0.375,1.499,0.287
2017-03-16 12:26:42.687,0.429,1.472,0.204
2017-03-16 12:26:42.700,0.487,1.472,0.067
2017-03-16 12:26:42.713,0.524,1.483,-0.024
2017-03-16 12:26:42.725,0.534,1.516,-0.059
2017-03-16 12:26:42.737,0.532,1.553,-0.021
2017-03-16 12:26:42.750,0.51,1.575,0.062
2017-03-16 12:26:42.763,0.485,1.561,0.163
2017-03-16 12:26:42.775,0.455,1.513,0.252
2017-03-16 12:26:42.787,0.429,1.462,0.287
2017-03-16 12:26:42.800,0.431,1.408,0.273
2017-03-16 12:26:42.812,0.464,1.357,0.228
2017-03-16 12:26:42.825,0.534,1.29,0.161
2017-03-16 12:26:42.838,0.61,1.22,0.111
2017-03-16 12:26:42.850,0.689,1.15,0.059
2017-03-16 12:26:42.862,0.755,1.081,0.017
2017-03-16 12:26:42.875,0.804,1.032,-0.026
2017-03-16 12:26:42.888,0.838,0.998,-0.052
2017-03-16 12:26:42.900,0.856,0.962,-0.053
2017-03-16 12:26:42.912,0.831,0.931,-0.033
2017-03-16 12:26:42.925,0.798,0.915,-0.029
2017-03-16 12:26:42.937,0.744,0.907,-0.037
2017-03-16 12:26:42.950,0.689,0.883,-0.053
2017-03-16 12:26:42.963,0.641,0.877,-0.066
2017-03-16 12:26:42.975,0.601,0.877,-0.085
2017-03-16 12:26:42.987,0.581,0.871,-0.097
2017-03-16 12:26:43.000,0.575,0.862,-0.109
2017-03-16 12:26:43.013,0.588,0.87,-0.114
2017-03-16 12:26:43.025,0.61,0.894,-0.126
2017-03-16 12:26:43.037,0.625,0.926,-0.126
2017-03-16 12:26:43.050,0.633,0.962,-0.109
2017-03-16 12:26:43.062,0.633,1.001,-0.083
2017-03-16 12:26:43.075,0.628,1.059,-0.067
2017-03-16 12:26:43.088,0.597,1.09,-0.045
2017-03-16 12:26:43.100,0.545,1.109,-0.015
2017-03-16 12:26:43.112,0.517,1.133,0.009
2017-03-16 12:26:43.125,0.513,1.208,0.003
2017-03-16 12:26:43.138,0.543,1.321,-0.014
2017-03-16 12:26:43.150,0.584,1.44,-0.023
2017-03-16 12:26:43.162,0.59,1.541,0.01
2017-03-16 12:26:43.175,0.557,1.604,0.073
2017-03-16 12:26:43.187,0.526,1.593,0.13
2017-03-16 12:26:43.200,0.501,1.563,0.17
2017-03-16 12:26:43.213,0.501,1.544,0.173
2017-03-16 12:26:43.225,0.496,1.531,0.167
2017-03-16 12:26:43.237,0.454,1.559,0.17
2017-03-16 12:26:43.250,0.39,1.56,0.182
2017-03-16 12:26:43.263,0.333,1.521,0.221
2017-03-16 12:26:43.275,0.299,1.484,0.264
2017-03-16 12:26:43.287,0.284,1.486,0.295
2017-03-16 12:26:43.300,0.276,1.51,0.317
2017-03-16 12:26:43.312,0.262,1.489,0.337
2017-03-16 12:26:43.325,0.243,1.416,0.331
2017-03-16 12:26:43.338,0.24,1.34,0.303
2017-03-16 12:26:43.350,0.255,1.276,0.27
2017-03-16 12:26:43.362,0.273,1.211,0.241
2017-03-16 12:26:43.375,0.276,1.144,0.223
2017-03-16 12:26:43.388,0.273,1.095,0.208
2017-03-16 12:26:43.400,0.258,1.062,0.199
2017-03-16 12:26:43.412,0.241,1.02,0.194
2017-03-16 12:26:43.425,0.217,0.977,0.196
2017-03-16 12:26:43.437,0.203,0.948,0.196
2017-03-16 12:26:43.450,0.185,0.927,0.199
2017-03-16 12:26:43.463,0.171,0.901,0.194
2017-03-16 12:26:43.475,0.155,0.886,0.188
2017-03-16 12:26:43.487,0.144,0.869,0.182
2017-03-16 12:26:43.500,0.141,0.839,0.179
2017-03-16 12:26:43.513,0.132,0.806,0.17
2017-03-16 12:26:43.525,0.129,0.765,0.158
2017-03-16 12:26:43.537,0.141,0.751,0.145
2017-03-16 12:26:43.550,0.147,0.754,0.132
2017-03-16 12:26:43.562,0.158,0.776,0.129
2017-03-16 12:26:43.575,0.161,0.795,0.138
2017-03-16 12:26:43.588,0.161,0.806,0.147
2017-03-16 12:26:43.600,0.155,0.806,0.152
2017-03-16 12:26:43.612,0.155,0.834,0.152
2017-03-16 12:26:43.625,0.161,0.921,0.155
2017-03-16 12:26:43.638,0.181,1.036,0.169
2017-03-16 12:26:43.650,0.199,1.158,0.182
2017-03-16 12:26:43.662,0.211,1.247,0.21
2017-03-16 12:26:43.675,0.22,1.279,0.243
2017-03-16 12:26:43.687,0.25,1.254,0.272
2017-03-16 12:26:43.700,0.299,1.205,0.27
2017-03-16 12:26:43.713,0.358,1.177,0.217
2017-03-16 12:26:43.725,0.446,1.173,0.117
2017-03-16 12:26:43.737,0.513,1.194,0.013
2017-03-16 12:26:43.750,0.569,1.252,-0.085
2017-03-16 12:26:43.763,0.576,1.325,-0.123
2017-03-16 12:26:43.775,0.554,1.399,-0.111
2017-03-16 12:26:43.787,0.526,1.442,-0.048
2017-03-16 12:26:43.800,0.484,1.457,0.053
2017-03-16 12:26:43.812,0.442,1.438,0.154
2017-03-16 12:26:43.825,0.396,1.393,0.243
2017-03-16 12:26:43.838,0.381,1.339,0.259
2017-03-16 12:26:43.850,0.402,1.284,0.226
2017-03-16 12:26:43.862,0.466,1.24,0.156
2017-03-16 12:26:43.875,0.534,1.194,0.059
2017-03-16 12:26:43.888,0.61,1.146,-0.015
2017-03-16 12:26:43.900,0.663,1.1,-0.076
2017-03-16 12:26:43.912,0.7,1.046,-0.109
2017-03-16 12:26:43.925,0.724,1,-0.103
2017-03-16 12:26:43.937,0.733,0.972,-0.089
2017-03-16 12:26:43.950,0.739,0.956,-0.067
2017-03-16 12:26:43.963,0.725,0.942,-0.067
2017-03-16 12:26:43.975,0.71,0.93,-0.076
2017-03-16 12:26:43.987,0.698,0.924,-0.099
2017-03-16 12:26:44.000,0.695,0.927,-0.123
2017-03-16 12:26:44.013,0.695,0.935,-0.14
2017-03-16 12:26:44.025,0.695,0.935,-0.155
2017-03-16 12:26:44.037,0.698,0.93,-0.169
2017-03-16 12:26:44.050,0.704,0.944,-0.182
2017-03-16 12:26:44.062,0.726,0.989,-0.198
2017-03-16 12:26:44.075,0.739,1.029,-0.208
2017-03-16 12:26:44.088,0.728,1.064,-0.195
2017-03-16 12:26:44.100,0.704,1.103,-0.161
2017-03-16 12:26:44.112,0.681,1.131,-0.139
2017-03-16 12:26:44.125,0.642,1.138,-0.109
2017-03-16 12:26:44.138,0.619,1.151,-0.094
2017-03-16 12:26:44.150,0.628,1.196,-0.085
2017-03-16 12:26:44.162,0.642,1.253,-0.085
2017-03-16 12:26:44.175,0.648,1.311,-0.067
2017-03-16 12:26:44.187,0.654,1.365,-0.042
2017-03-16 12:26:44.200,0.642,1.413,-0.009
2017-03-16 12:26:44.213,0.631,1.455,0.017
2017-03-16 12:26:44.225,0.598,1.49,0.056
2017-03-16 12:26:44.237,0.562,1.515,0.101
2017-03-16 12:26:44.250,0.516,1.557,0.147
2017-03-16 12:26:44.263,0.485,1.575,0.186
2017-03-16 12:26:44.275,0.455,1.584,0.223
2017-03-16 12:26:44.287,0.429,1.572,0.232
2017-03-16 12:26:44.300,0.411,1.578,0.226
2017-03-16 12:26:44.312,0.402,1.578,0.2
2017-03-16 12:26:44.325,0.39,1.578,0.182
2017-03-16 12:26:44.338,0.384,1.576,0.187
2017-03-16 12:26:44.350,0.367,1.54,0.208
2017-03-16 12:26:44.362,0.347,1.486,0.228
2017-03-16 12:26:44.375,0.326,1.416,0.246
2017-03-16 12:26:44.388,0.303,1.332,0.255
2017-03-16 12:26:44.400,0.276,1.24,0.252
2017-03-16 12:26:44.412,0.256,1.167,0.239
2017-03-16 12:26:44.425,0.238,1.103,0.217
2017-03-16 12:26:44.437,0.218,1.046,0.208
2017-03-16 12:26:44.450,0.191,0.988,0.199
2017-03-16 12:26:44.463,0.168,0.932,0.199
2017-03-16 12:26:44.475,0.141,0.868,0.199
2017-03-16 12:26:44.487,0.118,0.808,0.208
2017-03-16 12:26:44.500,0.103,0.76,0.211
2017-03-16 12:26:44.513,0.097,0.731,0.202
2017-03-16 12:26:44.525,0.088,0.707,0.202
2017-03-16 12:26:44.537,0.085,0.687,0.199
2017-03-16 12:26:44.550,0.082,0.666,0.194
2017-03-16 12:26:44.562,0.088,0.659,0.183
2017-03-16 12:26:44.575,0.091,0.686,0.17
2017-03-16 12:26:44.588,0.091,0.706,0.178
2017-03-16 12:26:44.600,0.088,0.724,0.196
2017-03-16 12:26:44.612,0.088,0.73,0.202
2017-03-16 12:26:44.625,0.103,0.724,0.199
2017-03-16 12:26:44.638,0.113,0.746,0.186
2017-03-16 12:26:44.650,0.147,0.809,0.167
2017-03-16 12:26:44.662,0.189,0.896,0.152
2017-03-16 12:26:44.675,0.243,1.006,0.147
2017-03-16 12:26:44.687,0.269,1.102,0.16
2017-03-16 12:26:44.700,0.302,1.182,0.188
2017-03-16 12:26:44.713,0.35,1.219,0.208
2017-03-16 12:26:44.725,0.416,1.232,0.211
2017-03-16 12:26:44.737,0.492,1.238,0.196
2017-03-16 12:26:44.750,0.598,1.252,0.117
2017-03-16 12:26:44.763,0.657,1.263,0.041
2017-03-16 12:26:44.775,0.757,1.311,-0.003
2017-03-16 12:26:44.787,0.841,1.369,0.008
